Video_index,Video_name,Video_category,Start_times,End_times,Action_labels,Nouns
863,OP02-R01-PastaSalad-517597-519904,OP02-R01-PastaSalad,517597,519904,9,"seasoning,seasoning_container,salad"
864,OP02-R02-TurkeySandwich-110790-112800,OP02-R02-TurkeySandwich,110790,112800,2,fridge
865,OP02-R02-TurkeySandwich-113065-114325,OP02-R02-TurkeySandwich,113065,114325,3,deli_meat_container
866,OP02-R02-TurkeySandwich-114395-116175,OP02-R02-TurkeySandwich,114395,116175,3,bread_container
867,OP02-R02-TurkeySandwich-116335-118605,OP02-R02-TurkeySandwich,116335,118605,3,bread_container
868,OP02-R02-TurkeySandwich-120640-124650,OP02-R02-TurkeySandwich,120640,124650,6,fridge
869,OP02-R02-TurkeySandwich-125555-127545,OP02-R02-TurkeySandwich,125555,127545,5,bread_container
870,OP02-R02-TurkeySandwich-127580-130450,OP02-R02-TurkeySandwich,127580,130450,5,meat_container
871,OP02-R02-TurkeySandwich-131605-134145,OP02-R02-TurkeySandwich,131605,134145,3,plate
872,OP02-R02-TurkeySandwich-134195-135305,OP02-R02-TurkeySandwich,134195,135305,5,plate
873,OP02-R02-TurkeySandwich-135650-137090,OP02-R02-TurkeySandwich,135650,137090,2,bread_container
874,OP02-R02-TurkeySandwich-137120-139890,OP02-R02-TurkeySandwich,137120,139890,10,"bread,bread_container,plate"
875,OP02-R02-TurkeySandwich-139975-140785,OP02-R02-TurkeySandwich,139975,140785,5,bread
876,OP02-R02-TurkeySandwich-140890-141900,OP02-R02-TurkeySandwich,140890,141900,3,deli_meat_container
877,OP02-R02-TurkeySandwich-141955-143825,OP02-R02-TurkeySandwich,141955,143825,2,deli_meat_container
878,OP02-R02-TurkeySandwich-143880-149190,OP02-R02-TurkeySandwich,143880,149190,3,deli_meat
879,OP02-R02-TurkeySandwich-149210-155510,OP02-R02-TurkeySandwich,149210,155510,10,"deli_meat,grocery_bag,bread"
880,OP02-R02-TurkeySandwich-158450-159520,OP02-R02-TurkeySandwich,158450,159520,7,deli_meat_container
881,OP02-R02-TurkeySandwich-159550-163100,OP02-R02-TurkeySandwich,159550,163100,6,deli_meat_container
882,OP02-R02-TurkeySandwich-163115-164025,OP02-R02-TurkeySandwich,163115,164025,6,deli_meat_container
883,OP02-R02-TurkeySandwich-166400-168580,OP02-R02-TurkeySandwich,166400,168580,2,fridge
884,OP02-R02-TurkeySandwich-168760-171710,OP02-R02-TurkeySandwich,168760,171710,3,cheese_container
885,OP02-R02-TurkeySandwich-178950-180020,OP02-R02-TurkeySandwich,178950,180020,6,fridge
886,OP02-R02-TurkeySandwich-183200-188860,OP02-R02-TurkeySandwich,183200,188860,3,cheese
887,OP02-R02-TurkeySandwich-189550-190410,OP02-R02-TurkeySandwich,189550,190410,5,cheese_container
888,OP02-R02-TurkeySandwich-191440-197130,OP02-R02-TurkeySandwich,191440,197130,8,plastic_film
889,OP02-R02-TurkeySandwich-198415-199395,OP02-R02-TurkeySandwich,198415,199395,5,cheese_container
890,OP02-R02-TurkeySandwich-199415-202385,OP02-R02-TurkeySandwich,199415,202385,5,cheese
891,OP02-R02-TurkeySandwich-204490-205450,OP02-R02-TurkeySandwich,204490,205450,3,eating_utensil
892,OP02-R02-TurkeySandwich-205470-218610,OP02-R02-TurkeySandwich,205470,218610,4,tomato
893,OP02-R02-TurkeySandwich-219390-220190,OP02-R02-TurkeySandwich,219390,220190,3,tomato
894,OP02-R02-TurkeySandwich-220200-220740,OP02-R02-TurkeySandwich,220200,220740,5,eating_utensil
895,OP02-R02-TurkeySandwich-220750-222180,OP02-R02-TurkeySandwich,220750,222180,5,tomato
896,OP02-R02-TurkeySandwich-222195-223965,OP02-R02-TurkeySandwich,222195,223965,3,tomato
897,OP02-R02-TurkeySandwich-223970-225330,OP02-R02-TurkeySandwich,223970,225330,10,"tomato,plate,bread"
898,OP02-R02-TurkeySandwich-227090-230310,OP02-R02-TurkeySandwich,227090,230310,2,fridge
899,OP02-R02-TurkeySandwich-230670-235210,OP02-R02-TurkeySandwich,230670,235210,3,lettuce_container
900,OP02-R02-TurkeySandwich-239330-240560,OP02-R02-TurkeySandwich,239330,240560,6,fridge
901,OP02-R02-TurkeySandwich-243680-250190,OP02-R02-TurkeySandwich,243680,250190,3,lettuce
902,OP02-R02-TurkeySandwich-251410-255820,OP02-R02-TurkeySandwich,251410,255820,8,lettuce
903,OP02-R02-TurkeySandwich-255845-256605,OP02-R02-TurkeySandwich,255845,256605,8,lettuce
904,OP02-R02-TurkeySandwich-259695-261065,OP02-R02-TurkeySandwich,259695,261065,0,faucet
905,OP02-R02-TurkeySandwich-260850-271150,OP02-R02-TurkeySandwich,260850,271150,0,lettuce
906,OP02-R02-TurkeySandwich-270480-271160,OP02-R02-TurkeySandwich,270480,271160,0,lettuce
907,OP02-R02-TurkeySandwich-275650-276990,OP02-R02-TurkeySandwich,275650,276990,5,lettuce
908,OP02-R02-TurkeySandwich-279480-280390,OP02-R02-TurkeySandwich,279480,280390,3,eating_utensil
909,OP02-R02-TurkeySandwich-280625-288575,OP02-R02-TurkeySandwich,280625,288575,4,lettuce
910,OP02-R02-TurkeySandwich-288580-289430,OP02-R02-TurkeySandwich,288580,289430,3,lettuce
911,OP02-R02-TurkeySandwich-289845-296645,OP02-R02-TurkeySandwich,289845,296645,4,lettuce
912,OP02-R02-TurkeySandwich-296650-297630,OP02-R02-TurkeySandwich,296650,297630,5,eating_utensil
913,OP02-R02-TurkeySandwich-297650-313953,OP02-R02-TurkeySandwich,297650,313953,5,lettuce
914,OP02-R02-TurkeySandwich-314990-318850,OP02-R02-TurkeySandwich,314990,318850,3,bread
915,OP02-R02-TurkeySandwich-318870-321450,OP02-R02-TurkeySandwich,318870,321450,5,bread
916,OP02-R02-TurkeySandwich-322790-324610,OP02-R02-TurkeySandwich,322790,324610,2,fridge
917,OP02-R02-TurkeySandwich-324620-325640,OP02-R02-TurkeySandwich,324620,325640,3,condiment_container
918,OP02-R02-TurkeySandwich-325680-326510,OP02-R02-TurkeySandwich,325680,326510,3,condiment_container
919,OP02-R02-TurkeySandwich-328075-329505,OP02-R02-TurkeySandwich,328075,329505,2,condiment_container
920,OP02-R02-TurkeySandwich-330520-335080,OP02-R02-TurkeySandwich,330520,335080,0,"condiment,sandwich"
921,OP02-R02-TurkeySandwich-335100-336160,OP02-R02-TurkeySandwich,335100,336160,6,condiment_container
922,OP02-R02-TurkeySandwich-336190-337370,OP02-R02-TurkeySandwich,336190,337370,5,condiment_container
923,OP02-R02-TurkeySandwich-337570-338430,OP02-R02-TurkeySandwich,337570,338430,3,bread
924,OP02-R02-TurkeySandwich-338450-339790,OP02-R02-TurkeySandwich,338450,339790,0,sandwich
925,OP02-R02-TurkeySandwich-339810-342610,OP02-R02-TurkeySandwich,339810,342610,5,bread
926,OP02-R03-BaconAndEggs-48520-51910,OP02-R03-BaconAndEggs,48520,51910,3,bowl
927,OP02-R03-BaconAndEggs-53730-55980,OP02-R03-BaconAndEggs,53730,55980,2,fridge
928,OP02-R03-BaconAndEggs-65550-67250,OP02-R03-BaconAndEggs,65550,67250,5,unknown_container
929,OP02-R03-BaconAndEggs-67345-69055,OP02-R03-BaconAndEggs,67345,69055,5,egg_container
930,OP02-R03-BaconAndEggs-69415-72015,OP02-R03-BaconAndEggs,69415,72015,2,egg_container
931,OP02-R03-BaconAndEggs-72060-72910,OP02-R03-BaconAndEggs,72060,72910,3,egg
932,OP02-R03-BaconAndEggs-73590-79180,OP02-R03-BaconAndEggs,73590,79180,0,egg
933,OP02-R03-BaconAndEggs-82890-85030,OP02-R03-BaconAndEggs,82890,85030,3,plate
934,OP02-R03-BaconAndEggs-85765-86355,OP02-R03-BaconAndEggs,85765,86355,5,egg
935,OP02-R03-BaconAndEggs-87310-88260,OP02-R03-BaconAndEggs,87310,88260,7,egg
936,OP02-R03-BaconAndEggs-88320-93700,OP02-R03-BaconAndEggs,88320,93700,0,egg
937,OP02-R03-BaconAndEggs-97970-99930,OP02-R03-BaconAndEggs,97970,99930,2,fridge
938,OP02-R03-BaconAndEggs-100455-102615,OP02-R03-BaconAndEggs,100455,102615,3,milk_container
939,OP02-R03-BaconAndEggs-102780-107040,OP02-R03-BaconAndEggs,102780,107040,2,milk_container
940,OP02-R03-BaconAndEggs-108225-111655,OP02-R03-BaconAndEggs,108225,111655,2,milk_container
941,OP02-R03-BaconAndEggs-111715-112545,OP02-R03-BaconAndEggs,111715,112545,3,bowl
942,OP02-R03-BaconAndEggs-114030-117970,OP02-R03-BaconAndEggs,114030,117970,9,"milk,milk_container,bowl"
943,OP02-R03-BaconAndEggs-118590-119590,OP02-R03-BaconAndEggs,118590,119590,3,milk_container_cap
944,OP02-R03-BaconAndEggs-119590-120370,OP02-R03-BaconAndEggs,119590,120370,5,lid
945,OP02-R03-BaconAndEggs-120465-123345,OP02-R03-BaconAndEggs,120465,123345,6,milk_container
946,OP02-R03-BaconAndEggs-124800-126830,OP02-R03-BaconAndEggs,124800,126830,2,fridge
947,OP02-R03-BaconAndEggs-126870-129460,OP02-R03-BaconAndEggs,126870,129460,5,milk
948,OP02-R03-BaconAndEggs-132820-133940,OP02-R03-BaconAndEggs,132820,133940,3,seasoning_container
949,OP02-R03-BaconAndEggs-134380-145740,OP02-R03-BaconAndEggs,134380,145740,2,seasoning_container
950,OP02-R03-BaconAndEggs-147150-148920,OP02-R03-BaconAndEggs,147150,148920,9,"seasoning,seasoning_container,egg_mixture"
951,OP02-R03-BaconAndEggs-149530-150310,OP02-R03-BaconAndEggs,149530,150310,5,seasoning_container
952,OP02-R03-BaconAndEggs-150415-151285,OP02-R03-BaconAndEggs,150415,151285,3,eating_utensil
953,OP02-R03-BaconAndEggs-151425-152345,OP02-R03-BaconAndEggs,151425,152345,3,eating_utensil
954,OP02-R03-BaconAndEggs-153000-164900,OP02-R03-BaconAndEggs,153000,164900,0,egg
955,OP02-R03-BaconAndEggs-166770-172830,OP02-R03-BaconAndEggs,166770,172830,0,stove
956,OP02-R03-BaconAndEggs-172975-174125,OP02-R03-BaconAndEggs,172975,174125,3,oil_container
957,OP02-R03-BaconAndEggs-174545-176595,OP02-R03-BaconAndEggs,174545,176595,2,oil_container
958,OP02-R03-BaconAndEggs-178205-178965,OP02-R03-BaconAndEggs,178205,178965,3,pan
959,OP02-R03-BaconAndEggs-179330-180310,OP02-R03-BaconAndEggs,179330,180310,3,pan
960,OP02-R03-BaconAndEggs-181195-185380,OP02-R03-BaconAndEggs,181195,185380,9,"oil,oil_container,pan"
961,OP02-R03-BaconAndEggs-186075-188445,OP02-R03-BaconAndEggs,186075,188445,5,pan
962,OP02-R03-BaconAndEggs-188685-189525,OP02-R03-BaconAndEggs,188685,189525,3,cap
963,OP02-R03-BaconAndEggs-189800-191820,OP02-R03-BaconAndEggs,189800,191820,6,oil_container
964,OP02-R03-BaconAndEggs-198290-231800,OP02-R03-BaconAndEggs,198290,231800,0,"mixture,eating_utensil"
965,OP02-R03-BaconAndEggs-245120-252690,OP02-R03-BaconAndEggs,245120,252690,0,egg
966,OP02-R03-BaconAndEggs-252850-254240,OP02-R03-BaconAndEggs,252850,254240,3,bowl
967,OP02-R03-BaconAndEggs-257640-271810,OP02-R03-BaconAndEggs,257640,271810,9,"egg_mixture,bowl,pan"
968,OP02-R03-BaconAndEggs-323200-331300,OP02-R03-BaconAndEggs,323200,331300,7,"mixture,eating_utensil"
969,OP02-R03-BaconAndEggs-350490-353620,OP02-R03-BaconAndEggs,350490,353620,0,egg
970,OP02-R03-BaconAndEggs-362310-363980,OP02-R03-BaconAndEggs,362310,363980,0,egg
971,OP02-R03-BaconAndEggs-372930-374760,OP02-R03-BaconAndEggs,372930,374760,5,cooking_utensil
972,OP02-R03-BaconAndEggs-390580-392370,OP02-R03-BaconAndEggs,390580,392370,2,cabinet
973,OP02-R03-BaconAndEggs-395400-397150,OP02-R03-BaconAndEggs,395400,397150,3,cup
974,OP02-R03-BaconAndEggs-397390-400720,OP02-R03-BaconAndEggs,397390,400720,6,cabinet
975,OP02-R03-BaconAndEggs-403230-404520,OP02-R03-BaconAndEggs,403230,404520,5,cup
976,OP02-R03-BaconAndEggs-405120-406980,OP02-R03-BaconAndEggs,405120,406980,2,fridge
977,OP02-R03-BaconAndEggs-407035-408345,OP02-R03-BaconAndEggs,407035,408345,3,juice
978,OP02-R03-BaconAndEggs-410560-412440,OP02-R03-BaconAndEggs,410560,412440,2,juice_container
979,OP02-R03-BaconAndEggs-413395-417925,OP02-R03-BaconAndEggs,413395,417925,9,"juice,juice_container,cup"
980,OP02-R03-BaconAndEggs-418415-420235,OP02-R03-BaconAndEggs,418415,420235,2,juice_container
981,OP02-R03-BaconAndEggs-421420-422970,OP02-R03-BaconAndEggs,421420,422970,5,juice_container
982,OP02-R03-BaconAndEggs-423020-424980,OP02-R03-BaconAndEggs,423020,424980,5,juice_container
983,OP02-R03-BaconAndEggs-432810-504780,OP02-R03-BaconAndEggs,432810,504780,7,"egg_mixture,eating_utensil"
984,OP02-R03-BaconAndEggs-504790-507000,OP02-R03-BaconAndEggs,504790,507000,0,stove
985,OP02-R03-BaconAndEggs-509180-510190,OP02-R03-BaconAndEggs,509180,510190,3,pan
986,OP02-R03-BaconAndEggs-514510-518880,OP02-R03-BaconAndEggs,514510,518880,10,"egg,pan,plate"
987,OP02-R03-BaconAndEggs-519180-519770,OP02-R03-BaconAndEggs,519180,519770,10,"egg,pan,plate"
988,OP02-R03-BaconAndEggs-519800-521910,OP02-R03-BaconAndEggs,519800,521910,10,"egg,pan,plate"
989,OP02-R03-BaconAndEggs-524420-526010,OP02-R03-BaconAndEggs,524420,526010,5,pan
990,OP02-R03-BaconAndEggs-527780-529920,OP02-R03-BaconAndEggs,527780,529920,0,stove
991,OP02-R03-BaconAndEggs-538125-539365,OP02-R03-BaconAndEggs,538125,539365,2,fridge
992,OP02-R03-BaconAndEggs-549050-551740,OP02-R03-BaconAndEggs,549050,551740,6,fridge
993,OP02-R03-BaconAndEggs-551740-553950,OP02-R03-BaconAndEggs,551740,553950,2,fridge_drawer
994,OP02-R03-BaconAndEggs-554220-556350,OP02-R03-BaconAndEggs,554220,556350,3,bacon_container
995,OP02-R03-BaconAndEggs-556340-557700,OP02-R03-BaconAndEggs,556340,557700,6,fridge_drawer
996,OP02-R03-BaconAndEggs-576330-577550,OP02-R03-BaconAndEggs,576330,577550,3,eating_utensil
997,OP02-R03-BaconAndEggs-581480-588680,OP02-R03-BaconAndEggs,581480,588680,4,bacon_container
998,OP02-R03-BaconAndEggs-590010-592040,OP02-R03-BaconAndEggs,590010,592040,2,grocery_bag
999,OP02-R03-BaconAndEggs-592850-605580,OP02-R03-BaconAndEggs,592850,605580,8,bacon
1000,OP02-R03-BaconAndEggs-607830-609070,OP02-R03-BaconAndEggs,607830,609070,5,bacon
1001,OP02-R03-BaconAndEggs-615605-616465,OP02-R03-BaconAndEggs,615605,616465,7,bacon
1002,OP02-R03-BaconAndEggs-616910-621910,OP02-R03-BaconAndEggs,616910,621910,7,bacon
1003,OP02-R03-BaconAndEggs-626030-628220,OP02-R03-BaconAndEggs,626030,628220,3,bacon_container
1004,OP02-R03-BaconAndEggs-632900-634790,OP02-R03-BaconAndEggs,632900,634790,2,fridge_drawer
1005,OP02-R03-BaconAndEggs-634490-636940,OP02-R03-BaconAndEggs,634490,636940,5,bacon_container
1006,OP02-R03-BaconAndEggs-637500-639110,OP02-R03-BaconAndEggs,637500,639110,6,fridge
1007,OP02-R03-BaconAndEggs-643740-645740,OP02-R03-BaconAndEggs,643740,645740,0,faucet
1008,OP02-R03-BaconAndEggs-645825-649955,OP02-R03-BaconAndEggs,645825,649955,0,hand
1009,OP02-R03-BaconAndEggs-651310-653250,OP02-R03-BaconAndEggs,651310,653250,8,paper_towel
1010,OP02-R03-BaconAndEggs-658270-659360,OP02-R03-BaconAndEggs,658270,659360,5,"trash,trash_container"
1011,OP02-R03-BaconAndEggs-661200-663600,OP02-R03-BaconAndEggs,661200,663600,3,plate
1012,OP02-R03-BaconAndEggs-664992-666592,OP02-R03-BaconAndEggs,664992,666592,7,bread_container
1013,OP02-R03-BaconAndEggs-666817-671517,OP02-R03-BaconAndEggs,666817,671517,2,bread_container
1014,OP02-R03-BaconAndEggs-672472-675902,OP02-R03-BaconAndEggs,672472,675902,3,bread
1015,OP02-R03-BaconAndEggs-676732-681122,OP02-R03-BaconAndEggs,676732,681122,8,bread
1016,OP02-R03-BaconAndEggs-684082-685712,OP02-R03-BaconAndEggs,684082,685712,2,fridge
1017,OP02-R03-BaconAndEggs-687282-688702,OP02-R03-BaconAndEggs,687282,688702,3,condiment_container
1018,OP02-R03-BaconAndEggs-694800-695690,OP02-R03-BaconAndEggs,694800,695690,7,bacon
1019,OP02-R03-BaconAndEggs-695940-713040,OP02-R03-BaconAndEggs,695940,713040,7,bacon
1020,OP02-R03-BaconAndEggs-714820-716920,OP02-R03-BaconAndEggs,714820,716920,5,cooking_utensil
1021,OP02-R03-BaconAndEggs-716985-725865,OP02-R03-BaconAndEggs,716985,725865,2,condiment_container
1022,OP02-R03-BaconAndEggs-727228-728808,OP02-R03-BaconAndEggs,727228,728808,3,eating_utensil
1023,OP02-R03-BaconAndEggs-729525-733425,OP02-R03-BaconAndEggs,729525,733425,0,"condiment,bread,eating_utensil"
1024,OP02-R03-BaconAndEggs-733606-742328,OP02-R03-BaconAndEggs,733606,742328,0,"condiment,bread,eating_utensil"
1025,OP02-R03-BaconAndEggs-742696-748200,OP02-R03-BaconAndEggs,742696,748200,0,"condiment,bread,eating_utensil"
1026,OP02-R03-BaconAndEggs-748968-756609,OP02-R03-BaconAndEggs,748968,756609,0,"condiment,bread,eating_utensil"
1027,OP02-R03-BaconAndEggs-756609-764618,OP02-R03-BaconAndEggs,756609,764618,0,"condiment,bread,eating_utensil"
1028,OP02-R03-BaconAndEggs-764618-765870,OP02-R03-BaconAndEggs,764618,765870,3,cream_cheese_container_lid
1029,OP02-R03-BaconAndEggs-765910-767130,OP02-R03-BaconAndEggs,765910,767130,6,condiment_container
1030,OP02-R03-BaconAndEggs-767750-770290,OP02-R03-BaconAndEggs,767750,770290,6,condiment_container
1031,OP02-R03-BaconAndEggs-770395-771265,OP02-R03-BaconAndEggs,770395,771265,3,bread
1032,OP02-R03-BaconAndEggs-772265-776085,OP02-R03-BaconAndEggs,772265,776085,0,sandwich
1033,OP02-R03-BaconAndEggs-776150-776980,OP02-R03-BaconAndEggs,776150,776980,3,eating_utensil
1034,OP02-R03-BaconAndEggs-779630-780980,OP02-R03-BaconAndEggs,779630,780980,3,pan
1035,OP02-R03-BaconAndEggs-780290-781790,OP02-R03-BaconAndEggs,780290,781790,3,pan
1036,OP02-R03-BaconAndEggs-784350-786670,OP02-R03-BaconAndEggs,784350,786670,10,"bacon,pan,plate"
1037,OP02-R03-BaconAndEggs-788515-789725,OP02-R03-BaconAndEggs,788515,789725,0,stove
1038,OP02-R03-BaconAndEggs-789805-790855,OP02-R03-BaconAndEggs,789805,790855,0,stove
1039,OP02-R03-BaconAndEggs-791985-793835,OP02-R03-BaconAndEggs,791985,793835,5,eating_utensil
1040,OP02-R05-Cheeseburger-30070-32070,OP02-R05-Cheeseburger,30070,32070,0,stove
1041,OP02-R05-Cheeseburger-38770-40310,OP02-R05-Cheeseburger,38770,40310,2,fridge_drawer
1042,OP02-R05-Cheeseburger-41005-43335,OP02-R05-Cheeseburger,41005,43335,3,patty_container
1043,OP02-R05-Cheeseburger-44530-45630,OP02-R05-Cheeseburger,44530,45630,5,patty_container
1044,OP02-R05-Cheeseburger-51770-52970,OP02-R05-Cheeseburger,51770,52970,3,patty
1045,OP02-R05-Cheeseburger-59565-61015,OP02-R05-Cheeseburger,59565,61015,5,patty_container
1046,OP02-R05-Cheeseburger-60750-62260,OP02-R05-Cheeseburger,60750,62260,5,patty_container
1047,OP02-R05-Cheeseburger-62875-64025,OP02-R05-Cheeseburger,62875,64025,6,fridge
1048,OP02-R05-Cheeseburger-72140-76890,OP02-R05-Cheeseburger,72140,76890,3,plate
1049,OP02-R05-Cheeseburger-77745-79595,OP02-R05-Cheeseburger,77745,79595,5,plate
1050,OP02-R05-Cheeseburger-86280-87420,OP02-R05-Cheeseburger,86280,87420,2,fridge
1051,OP02-R05-Cheeseburger-87760-90150,OP02-R05-Cheeseburger,87760,90150,3,lettuce_container
1052,OP02-R05-Cheeseburger-90055-91065,OP02-R05-Cheeseburger,90055,91065,6,fridge
1053,OP02-R05-Cheeseburger-93545-95495,OP02-R05-Cheeseburger,93545,95495,2,lettuce_container
1054,OP02-R05-Cheeseburger-96350-107230,OP02-R05-Cheeseburger,96350,107230,3,lettuce
1055,OP02-R05-Cheeseburger-109800-111420,OP02-R05-Cheeseburger,109800,111420,8,lettuce
1056,OP02-R05-Cheeseburger-112260-113120,OP02-R05-Cheeseburger,112260,113120,8,lettuce
1057,OP02-R05-Cheeseburger-114950-115950,OP02-R05-Cheeseburger,114950,115950,8,lettuce
1058,OP02-R05-Cheeseburger-120540-121660,OP02-R05-Cheeseburger,120540,121660,0,lettuce
1059,OP02-R05-Cheeseburger-121390-127170,OP02-R05-Cheeseburger,121390,127170,0,lettuce
1060,OP02-R05-Cheeseburger-127920-135730,OP02-R05-Cheeseburger,127920,135730,0,lettuce
1061,OP02-R05-Cheeseburger-135965-145155,OP02-R05-Cheeseburger,135965,145155,0,lettuce
1062,OP02-R05-Cheeseburger-146000-147370,OP02-R05-Cheeseburger,146000,147370,7,lettuce
1063,OP02-R05-Cheeseburger-150305-152055,OP02-R05-Cheeseburger,150305,152055,3,lettuce
1064,OP02-R05-Cheeseburger-152160-153030,OP02-R05-Cheeseburger,152160,153030,8,lettuce
1065,OP02-R05-Cheeseburger-156250-158100,OP02-R05-Cheeseburger,156250,158100,2,fridge
1066,OP02-R05-Cheeseburger-158265-162905,OP02-R05-Cheeseburger,158265,162905,3,tomato
1067,OP02-R05-Cheeseburger-166440-170130,OP02-R05-Cheeseburger,166440,170130,8,label
1068,OP02-R05-Cheeseburger-179460-180670,OP02-R05-Cheeseburger,179460,180670,0,tomato
1069,OP02-R05-Cheeseburger-180545-187975,OP02-R05-Cheeseburger,180545,187975,0,tomato
1070,OP02-R05-Cheeseburger-195048-200402,OP02-R05-Cheeseburger,195048,200402,7,"bread,cooking_utensil"
1071,OP02-R05-Cheeseburger-200953-202401,OP02-R05-Cheeseburger,200953,202401,7,patty
1072,OP02-R05-Cheeseburger-202854-207035,OP02-R05-Cheeseburger,202854,207035,7,patty
1073,OP02-R05-Cheeseburger-215773-216413,OP02-R05-Cheeseburger,215773,216413,4,tomato
1074,OP02-R05-Cheeseburger-218343-233997,OP02-R05-Cheeseburger,218343,233997,4,tomato
1075,OP02-R05-Cheeseburger-234004-236542,OP02-R05-Cheeseburger,234004,236542,4,lettuce
1076,OP02-R05-Cheeseburger-237567-261875,OP02-R05-Cheeseburger,237567,261875,4,lettuce
1077,OP02-R05-Cheeseburger-262067-263375,OP02-R05-Cheeseburger,262067,263375,5,eating_utensil
1078,OP02-R05-Cheeseburger-263749-266057,OP02-R05-Cheeseburger,263749,266057,3,plate
1079,OP02-R05-Cheeseburger-269677-272408,OP02-R05-Cheeseburger,269677,272408,3,bread_container
1080,OP02-R05-Cheeseburger-272728-278767,OP02-R05-Cheeseburger,272728,278767,2,bread_container
1081,OP02-R05-Cheeseburger-282447-286216,OP02-R05-Cheeseburger,282447,286216,3,bread
1082,OP02-R05-Cheeseburger-287205-288282,OP02-R05-Cheeseburger,287205,288282,5,bread_container
1083,OP02-R05-Cheeseburger-289469-295046,OP02-R05-Cheeseburger,289469,295046,8,bread
1084,OP02-R05-Cheeseburger-295479-297786,OP02-R05-Cheeseburger,295479,297786,5,bread
1085,OP02-R05-Cheeseburger-299474-300474,OP02-R05-Cheeseburger,299474,300474,7,patty
1086,OP02-R05-Cheeseburger-300628-322127,OP02-R05-Cheeseburger,300628,322127,7,patty
1087,OP02-R05-Cheeseburger-322338-323492,OP02-R05-Cheeseburger,322338,323492,7,patty
1088,OP02-R05-Cheeseburger-324799-328376,OP02-R05-Cheeseburger,324799,328376,0,"patty,cooking_utensil"
1089,OP02-R05-Cheeseburger-337424-339194,OP02-R05-Cheeseburger,337424,339194,7,plate
1090,OP02-R05-Cheeseburger-343087-344395,OP02-R05-Cheeseburger,343087,344395,7,tomato
1091,OP02-R05-Cheeseburger-344779-345818,OP02-R05-Cheeseburger,344779,345818,5,tomato
1092,OP02-R05-Cheeseburger-346548-348395,OP02-R05-Cheeseburger,346548,348395,5,tomato
1093,OP02-R05-Cheeseburger-351624-352816,OP02-R05-Cheeseburger,351624,352816,10,"lettuce,plate,sandwich"
1094,OP02-R05-Cheeseburger-353143-354374,OP02-R05-Cheeseburger,353143,354374,0,sandwich
1095,OP02-R05-Cheeseburger-355104-358181,OP02-R05-Cheeseburger,355104,358181,5,lettuce
